종목코드,종목명,시장구분,업종,현재가,시가총액,상장주식수,PER,PBR,EPS,BPS,ROE프록시,W52고가,W52저가,선행PER,선행EPS,직전EPS,선행EPS_증가율%,추정매출,추정영업이익,추정순이익,추정매출YoY,추정영업이익YoY,직전영업이익,직전순이익,직전매출,실현영업이익YoY,실현순이익YoY,순이익경로_우상향,연환산영업이익,컨센목표가,상승여력%,브로커수,브로커최근의견일,컨센투자의견,분기영업이익YoY,분기매출YoY,분기결산일,영업이익증가율_연간,영업이익증가율_3년평균,추정연도,실적연도,추정기준일,투자의견,추정이상,_price_ok,_est_ok,_opinion_ok,_growth_ok
035420,NAVER,KOSPI,IT 서비스,183200.0,287522.0,156944242.0,14.8,0.99,12376.0,184396.0,6.711642334974728,304000.0,181100.0,18.135561341160397,10101.7,13009.0,-22.348374202475206,137728.0,24712.0,15845.0,14.4,11.9,22081.0,19532.0,120350.0,11.600000000000001,1.6,False,24712.0,320529.0,74.96124454148472,11,20260713,매수,7.22,16.3,202603,11.56,19.54,2026.12E,2025.12,20260608,매수,False,True,True,True,True
000810,삼성화재,KOSPI,보험,628000.0,280386.0,44647473.0,15.43,1.26,40703.0,500071.0,8.139444198923753,757000.0,412000.0,,,,,,,,,,,,,,,False,,690632.0,9.973248407643313,13,20260713,매수,8.68,9.34,202603,0.36,9.35,,,20260223,매수,False,True,True,True,True
010120,LS ELECTRIC,KOSPI,전기·전자,187700.0,281550.0,150000000.0,98.22,13.48,1911.0,13920.0,13.728448275862068,907000.0,171200.0,54.55443817938731,3440.6000000000004,1929.4,78.32486783455998,65561.0,6975.0,5118.0,32.0,63.6,4264.0,2866.0,49658.0,9.4,20.1,True,6975.0,258875.0,37.919552477357485,13,20260713,BUY,44.96,33.38,202603,9.42,34.21,2026.12E,2025.12,20260604,매수,False,True,True,True,True
298040,효성중공업,KOSPI,전기·전자,2677000.0,249618.0,9324548.0,48.01,10.6,55755.0,252555.0,22.076379402506387,4742000.0,959000.0,31.832553869789752,84096.3,55832.0,50.623835793093576,73237.0,10604.0,7831.0,22.700000000000003,42.0,7470.0,5199.0,59685.0,106.10000000000001,133.5,True,10604.0,4692308.0,75.28233096750093,12,20260619,Buy,48.77,26.21,202603,106.07,75.55,2026.12E,2025.12,20260427,매수,False,True,True,True,True
042660,한화오션,KOSPI,운송장비·부품,76800.0,235325.0,306413394.0,18.89,3.81,4066.0,20138.0,20.1906842784785,154800.0,74000.0,13.024013024013023,5896.8,4007.0,47.16246568505117,137245.0,19914.0,18066.0,7.4,70.60000000000001,11676.0,12458.0,127835.0,390.8,135.9,True,19914.0,149400.0,94.53125,11,20260713,BUY,70.55,2.13,202603,390.84,130.28,2026.12E,2025.12,20260624,매수,False,True,True,True,True
005490,POSCO홀딩스,KOSPI,금속,303500.0,240498.0,79241527.0,37.54,0.41,8085.0,736969.0,1.0970610704113741,542000.0,258500.0,9.458482404417905,32087.600000000002,8697.0,268.9502127170289,788485.0,37665.0,24250.0,14.100000000000001,106.2,18271.0,6577.0,690949.0,-15.9,-39.900000000000006,True,37665.0,532182.0,75.3482701812191,12,20260713,매수,24.35,2.52,202603,-15.94,-27.19,2026.12E,2025.12,20260409,매수,True,True,True,True,True
009540,HD한국조선해양,KOSPI,금융,327000.0,231428.0,70773116.0,10.67,1.74,30639.0,187883.0,16.30748923532198,494500.0,317000.0,6.6182542381114295,49408.8,30664.0,61.12966344899557,342759.0,54000.0,34939.0,14.5,38.300000000000004,39045.0,21684.0,299332.0,172.3,85.0,True,54000.0,603333.0,84.50550458715597,6,20260528,BUY,57.83,20.22,202603,172.26,193.44,2026.12E,2025.12,20260610,매수,False,True,True,True,True
015760,한국전력,KOSPI,전기·가스,33950.0,217947.0,641964077.0,2.55,0.45,13311.0,75035.0,17.739721463317117,69500.0,33200.0,10.660679520190918,3184.6000000000004,13311.0,-76.07542633911802,985306.0,68231.0,20444.0,1.1,-49.400000000000006,134906.0,85449.0,974293.0,61.300000000000004,144.70000000000002,False,68231.0,56600.0,66.71575846833578,12,20260623,BUY,0.81,0.72,202603,61.28,20.43,2026.12E,2025.12,20260401,중립,False,True,True,True,True
316140,우리금융지주,KOSPI,금융,30700.0,223524.0,728089682.0,7.27,0.63,4221.0,49068.0,8.60234776228907,41500.0,23400.0,,,,,226089.0,44767.0,32693.0,6.7,21.8,36748.0,31243.0,211887.0,-13.600000000000001,1.2000000000000002,True,44767.0,44000.0,43.32247557003257,8,20260709,BUY,-7.03,58.37,202603,-13.64,-4.35,2026.12E,2025.12,20260426,매수,False,True,True,True,True
006800,미래에셋증권,KOSPI,증권,38750.0,216832.0,559566880.0,17.99,1.71,2154.0,22705.0,9.486897159216031,87800.0,17100.0,,,,,66645.0,42508.0,31269.0,70.5,122.0,19151.0,15695.0,39094.0,61.2,70.3,False,42508.0,70783.0,82.6658064516129,15,20260710,Trading BUY,297.2,138.39,202603,61.19,50.52,2026.12E,2025.12,20260609,중립,True,True,True,True,True
010130,고려아연,KOSPI,금속,1015000.0,211861.0,20872969.0,26.35,1.89,38514.0,536342.0,7.1808659400158845,2188000.0,745000.0,,,,,,,,,,,,,,,False,,1764500.0,73.8423645320197,4,20260629,BUY,175.19,58.42,202603,70.28,17.24,,,,,False,True,True,True,True
000150,두산,KOSPI,전기·전자,1217000.0,197079.0,16193835.0,343.2,13.92,3546.0,87399.0,4.057254659664298,2489000.0,468000.0,48.03783028475341,25334.2,4230.0,498.91725768321515,225351.0,17185.0,4333.0,13.9,61.7,10627.0,758.0,197841.0,5.9,-133.5,True,17185.0,2272667.0,86.74338537387017,11,20260708,BUY,71.74,17.72,202603,5.87,1.1,2026.12E,2025.12,20260518,매수,False,True,True,True,True
042700,한미반도체,KOSPI,기계·장비,207500.0,197773.0,95312200.0,92.92,28.51,2233.0,7278.0,30.681505908216543,426000.0,81400.0,,,,,,,,,,,,,,,False,,380000.0,83.13253012048193,1,20260521,BUY,-87.86,-65.47,202603,-1.57,189.36,,,,,False,True,True,True,True
010140,삼성중공업,KOSPI,운송장비·부품,21250.0,187000.0,880000000.0,34.27,4.38,620.0,4857.0,12.76508132592135,35350.0,17090.0,18.254445494373332,1164.1000000000001,639.0,82.17527386541474,125157.0,14913.0,9943.0,17.5,73.0,8622.0,5455.0,106500.0,71.5,754.1,True,14913.0,40333.0,89.80235294117647,11,20260710,BUY,121.91,16.36,202603,71.52,62.32,2026.12E,2025.12,20260617,매수,False,True,True,True,True
033780,KT&G,KOSPI,음식료·담배,171000.0,177516.0,103810456.0,19.06,1.91,8973.0,89409.0,10.035902425930274,192400.0,128100.0,13.955993732044918,12252.800000000001,10220.0,19.89041095890412,70181.0,14956.0,12607.0,6.7,11.3,13437.0,10901.0,65797.0,13.0,-6.5,True,14956.0,230000.0,34.50292397660819,10,20260708,BUY,27.66,14.25,202603,13.03,2.32,2026.12E,2025.12,20260612,매수,False,True,True,True,True
017670,SK텔레콤,KOSPI,통신,83900.0,180209.0,214790053.0,44.13,1.39,1901.0,60395.0,3.1476115572481165,139500.0,51400.0,13.107941318918241,6400.700000000001,1825.0,250.7232876712329,177025.0,19476.0,13633.0,3.5,81.5,10732.0,4084.0,170992.0,-41.1,-67.3,True,19476.0,119071.0,41.92014302741359,11,20260713,매수,-5.25,-1.38,202603,-41.14,-9.46,2026.12E,2025.12,20260508,매수,True,True,True,True,True
011200,HMM,KOSPI,운송·창고,19760.0,186384.0,943237970.0,10.11,0.7,1955.0,28168.0,6.9404998579948876,26250.0,17910.0,14.417043630526775,1370.6000000000001,1951.0,-29.748846745258835,116508.0,11241.0,12928.0,7.0,-23.1,14612.0,18784.0,108914.0,-58.400000000000006,-50.300000000000004,False,11241.0,23000.0,16.39676113360324,5,20260630,BUY,-56.17,-4.76,202603,-58.4,116.07,2026.12E,2025.12,20260608,중립,False,True,True,True,True
011070,LG이노텍,KOSPI,전기·전자,641000.0,151706.0,23667107.0,44.46,2.63,14419.0,243532.0,5.920782484437363,1788000.0,148500.0,20.67848663156808,30998.4,14421.0,114.95319325982942,239729.0,10641.0,7336.0,9.5,60.0,6650.0,3413.0,218966.0,-5.800000000000001,-24.0,True,10641.0,997816.0,55.66552262090484,19,20260708,BUY,136.04,11.08,202603,-5.81,-18.5,2026.12E,2025.12,20260407,매수,False,True,True,True,True
064350,현대로템,KOSPI,운송장비·부품,165400.0,180521.0,109142293.0,23.44,5.86,7055.0,28211.0,25.007975612349792,282000.0,158600.0,17.865822702772768,9257.9,7055.0,31.224663359319628,71570.0,12420.0,10104.0,22.6,23.5,10056.0,7699.0,58390.0,120.30000000000001,89.2,True,12420.0,318250.0,92.41233373639662,8,20260619,BUY,10.52,23.92,202603,120.26,93.35,2026.12E,2025.12,20260427,매수,False,True,True,True,True
051910,LG화학,KOSPI,화학,255000.0,180010.0,70592343.0,-10.97,0.61,-23242.0,419617.0,-5.538860437017566,437500.0,248500.0,19.79690702440842,12880.800000000001,-23244.0,155.41559112028912,515941.0,8756.0,10087.0,12.3,-25.900000000000002,11809.0,-18194.0,459322.0,35.0,163.4,True,8756.0,451571.0,77.08666666666667,11,20260708,BUY,0.0,-2.64,202603,0.0,-12.61,2026.12E,2025.12,20260504,매수,False,True,True,True,True
096770,SK이노베이션,KOSPI,화학,104900.0,177336.0,169052788.0,-4.98,0.81,-21056.0,129847.0,-16.216008071037454,155400.0,87700.0,13.882271981366788,7556.400000000001,-21502.0,135.14277741605434,934431.0,58114.0,12719.0,16.400000000000002,1195.2,4487.0,-33479.0,802961.0,26.1,48.1,False,58114.0,159800.0,52.33555767397522,9,20260629,Hold,0.0,15.15,202603,0.0,-54.08,2026.12E,2025.12,20260514,중립,True,True,True,True,True
024110,기업은행,KOSPI,금융,21100.0,168257.0,797425869.0,6.21,0.46,3400.0,45716.0,7.437221104208593,29550.0,18500.0,,,,,184240.0,38957.0,29023.0,3.7,6.6000000000000005,36556.0,27111.0,177642.0,1.7000000000000002,2.5,True,38957.0,27000.0,27.96208530805687,6,20260709,BUY,-8.93,39.76,202603,1.71,0.18,2026.12E,2025.12,20260426,중립,False,True,True,True,True
196170,알테오젠,KOSDAQ,일반서비스,279500.0,149774.0,53586343.0,106.15,33.85,2633.0,8257.0,31.888094949739614,569000.0,253000.0,,,,,,,,,,,,,,,False,,560000.0,100.3577817531306,2,20260520,BUY,-35.59,-14.45,202603,320.8,106.93,,,,,False,True,True,True,True
267250,HD현대,KOSPI,금융,190100.0,150166.0,78993085.0,15.6,1.33,12187.0,143153.0,8.51326901985987,333000.0,123200.0,,,,,,,,,,,,,,,False,,386667.0,103.40189374013677,3,20260519,BUY,120.36,14.72,202603,104.47,37.1,,,,,False,True,True,True,True
079550,LIG디펜스앤에어로스페이스,KOSPI,금속,665000.0,146300.0,22000000.0,57.75,10.16,11516.0,65465.0,17.59107920262736,1118000.0,360000.0,37.65102875066526,17662.2,11604.0,52.20785935884178,52302.0,4368.0,3858.0,21.400000000000002,36.800000000000004,3194.0,2534.0,43069.0,43.0,15.5,True,4368.0,1143846.0,72.00691729323309,11,20260619,BUY,56.13,28.67,202603,43.0,22.31,2026.12E,2025.12,20260508,매수,False,True,True,True,True
003550,LG,KOSPI,금융,96400.0,145749.0,151192004.0,20.83,0.52,4628.0,186173.0,2.4858599259828225,185900.0,70100.0,11.896241083989436,8103.400000000001,4780.0,69.52719665271968,84512.0,16851.0,12491.0,16.5,84.7,9122.0,7372.0,72525.0,-5.7,28.3,True,16851.0,145900.0,51.34854771784232,10,20260601,BUY,-35.14,-7.0,202603,-5.65,-20.99,2026.12E,2025.12,20260518,매수,True,True,True,True,True
035720,카카오,KOSPI,IT 서비스,33850.0,149949.0,442981070.0,30.5,1.32,1110.0,25625.0,4.33170731707317,69700.0,32250.0,18.7940702903781,1801.1000000000001,1118.0,61.10017889087658,81600.0,9246.0,7918.0,0.8,26.3,7320.0,4915.0,80991.0,47.800000000000004,789.1,False,9246.0,60600.0,79.02511078286558,9,20260710,Buy,65.97,11.11,202603,47.8,12.07,2026.12E,2025.12,20260507,매수,False,True,True,True,True
010950,S-Oil,KOSPI,화학,131400.0,147934.0,112582792.0,86.56,1.72,1518.0,76339.0,1.9884986704043806,177100.0,57600.0,5.731233916343176,22927.0,1519.0,1409.3482554312047,495838.0,36616.0,26731.0,44.800000000000004,1454.0,2356.0,1770.0,342470.0,-44.2,-191.70000000000002,True,36616.0,151333.0,15.16971080669711,13,20260713,Hold,0.0,-0.53,202603,-44.19,-57.75,2026.12E,2025.12,20260616,매수,True,True,True,True,True
018260,삼성에스디에스,KOSPI,IT 서비스,193000.0,149339.0,77377800.0,19.66,1.51,9816.0,128198.0,7.656905723958252,388500.0,143700.0,21.065039674310473,9162.1,9819.0,-6.690090640594762,142814.0,7893.0,7089.0,2.5,-17.5,9571.0,7595.0,139299.0,5.0,0.30000000000000004,False,7893.0,248308.0,28.656994818652848,10,20260713,매수,-70.83,-3.92,202603,5.05,2.0,2026.12E,2025.12,20260423,매수,False,True,True,True,True
086280,현대글로비스,KOSPI,운송·창고,181700.0,136275.0,75000000.0,7.86,1.32,23117.0,138016.0,16.749507303501044,296000.0,139800.0,7.973529811873845,22787.9,23117.0,-1.4236276333434206,319030.0,22002.0,17091.0,7.9,6.1000000000000005,20730.0,17337.0,295664.0,18.3,58.5,False,22002.0,322571.0,77.52944413869015,17,20260408,BUY,3.9,8.16,202603,18.26,5.82,2026.12E,2025.12,20260601,매수,False,True,True,True,True
278470,에이피알,KOSPI,화학,375000.0,140393.0,37438155.0,48.68,31.49,7704.0,11910.0,64.68513853904282,473000.0,165400.0,27.78292276347472,13497.5,7765.0,73.82485511912428,27182.0,6628.0,5053.0,78.0,81.30000000000001,3655.0,2897.0,15273.0,197.9,169.20000000000002,True,6628.0,522857.0,39.428533333333334,16,20260713,BUY,166.76,123.04,202603,197.88,127.09,2026.12E,2025.12,20260630,매수,True,True,True,True,True
030200,KT,KOSPI,통신,51600.0,130043.0,252021685.0,7.51,0.7,6869.0,73231.0,9.379907416258142,69400.0,48100.0,8.098436813359282,6371.6,7119.0,-10.498665542913326,279423.0,21854.0,15320.0,-1.1,-11.5,24691.0,17310.0,282442.0,205.0,268.1,False,21854.0,75167.0,45.672480620155035,5,20260630,BUY,-29.92,-0.97,202603,205.03,50.57,2026.12E,2025.12,20260512,매수,False,True,True,True,True
047810,한국항공우주,KOSPI,운송장비·부품,141100.0,137537.0,97475107.0,73.99,7.51,1907.0,18776.0,10.156582871751171,215500.0,85000.0,49.92392881152036,2826.3,1907.0,48.20660723649712,56642.0,4244.0,2755.0,53.2,57.7,2692.0,1859.0,36964.0,11.8,8.0,True,4244.0,213667.0,51.42948263642807,9,20260713,BUY,43.43,56.26,202603,11.83,27.95,2026.12E,2025.12,20260508,매수,False,True,True,True,True
071050,한국금융지주,KOSPI,금융,216500.0,120647.0,55725992.0,6.6,1.05,32808.0,205667.0,15.952000077795661,300500.0,121800.0,,,,,,,,,,,,,,,False,,352062.0,62.61524249422633,12,20260709,BUY,108.89,122.48,202603,95.49,64.02,,,,,False,True,True,True,True
003670,포스코퓨처엠,KOSPI,전기·전자,144300.0,128349.0,88946220.0,373.83,3.16,386.0,45731.0,0.8440663882268046,299500.0,128100.0,2732.954545454545,52.800000000000004,51.0,3.5294117647058907,37628.0,550.0,47.0,28.0,67.5,328.0,323.0,29387.0,4451.5,-115.2,False,550.0,258750.0,79.31392931392931,13,20260713,BUY,3.2,-10.4,202603,2727.51,850.38,2026.12E,2025.12,20260504,중립,False,True,True,True,True
272210,한화시스템,KOSPI,전기·전자,62600.0,118264.0,188919389.0,48.83,2.41,1282.0,25933.0,4.943508271314542,184000.0,44750.0,225.0179726815241,278.2,1290.0,-78.43410852713177,44404.0,2256.0,520.0,21.200000000000003,88.10000000000001,1199.0,2422.0,36642.0,-45.300000000000004,-46.7,False,2256.0,133300.0,112.93929712460064,10,20260713,BUY,1.94,16.95,202603,-45.34,82.4,2026.12E,2025.12,20260529,매수,True,True,True,True,True
307950,현대오토에버,KOSPI,IT 서비스,407500.0,111753.0,27423982.0,61.24,6.05,6654.0,67357.0,9.878705999376457,1066000.0,146100.0,46.64339266296572,8736.5,6654.400000000001,31.28907189228179,47167.0,3021.0,2398.0,10.9,18.3,2553.0,1825.0,42521.0,13.8,6.800000000000001,True,3021.0,736250.0,80.67484662576688,11,20260706,BUY,-20.72,12.33,202603,13.75,21.63,2026.12E,2025.12,20260605,매수,False,True,True,True,True
000720,현대건설,KOSPI,건설,98000.0,109129.0,111355765.0,29.52,1.33,3320.0,73523.0,4.515593759775852,198400.0,54100.0,19.459116000158847,5036.200000000001,3319.0,51.738475444410994,260976.0,8433.0,5662.0,-16.0,29.1,6530.0,3731.0,310629.0,-151.70000000000002,-321.20000000000005,True,8433.0,211400.0,115.71428571428572,18,20260702,BUY,-15.35,-15.75,202603,0.0,12.21,2026.12E,2025.12,20260429,매수,False,True,True,True,True
247540,에코프로비엠,KOSDAQ,전기·전자,112600.0,110157.0,97830434.0,279.4,6.37,403.0,17677.0,2.2797986083611472,260000.0,101300.0,213.94641839255175,526.3000000000001,403.0,30.59553349875932,28874.0,1055.0,515.0,14.100000000000001,-26.400000000000002,1433.0,394.0,25316.0,-520.1,-140.8,True,1055.0,246929.0,119.297513321492,12,20260701,BUY,822.59,-3.88,202603,0.0,-19.67,2026.12E,2025.12,20260430,중립,False,True,True,True,True
